gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
Chmp4b,0.587827105314005,1.0,0.1541395661580931,0.9413959543031656,0.3917722871726673,0.0340519822626955,False,False,True
Chkb,0.977693883067761,1.0,0.7763681861652686,0.9752785262472556,0.4990458044423395,0.0199415763282284,False,False,True
Chmp5,0.653129506027641,1.0,0.9244248414377808,0.9752785262472556,0.0026701611298027,0.1695474016689043,False,False,True
Chmp7,0.0287314504136844,1.0,0.1332020856625675,0.9061105048702184,0.0864591452167617,0.099290620603231,False,False,True
Chn1,0.0759871848008601,1.0,0.9752784700406448,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Chn2,0.929630140927807,1.0,0.2424043956898315,0.9752785262472556,0.0752565991313894,0.099290620603231,False,False,True
Chordc1,0.920345751642607,1.0,0.6942603767583104,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Chp1,0.550369023117944,1.0,0.5371040402583589,0.9752785262472556,0.061701275182236,0.0581467320804295,False,False,True
Chpf,0.308287519214283,1.0,0.0944028216103545,0.8050721346090471,0.0532239137877446,0.1695474016689043,False,False,True
Chpf2,0.875914554318468,1.0,0.975278451971231,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Chmp6,0.434633878959063,1.0,0.9752784585995096,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Chka,0.454458925144159,1.0,0.9752784479892912,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Chid1,0.0696827705831115,1.0,0.1159882009783376,0.8654762776538452,0.061829085410463,0.1695474016689043,False,False,True
Chic2,0.184992850287095,1.0,0.5158581627757841,0.9752785262472556,0.0111186162176004,0.289516987989713,False,False,True
Chchd5,0.583751462586278,1.0,0.3501768601113716,0.9752785262472556,0.0852890211478145,0.0581467320804295,False,False,True
Chchd6,0.824414017671289,1.0,0.9752784952137942,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Chchd7,0.302292571076708,1.0,0.1080366124964138,0.8430044093383438,0.4360888706300904,0.0340519822626955,False,False,True
Chd1,0.218794409917366,1.0,0.1609844373432167,0.9518279251822616,0.0810053818763799,0.099290620603231,False,False,True
Chd1l,0.152013959056012,1.0,0.6519235308469336,0.9752785262472556,0.0389631626091888,0.0581467320804295,False,False,True
Chd2,0.0248055079467921,1.0,0.1653689263084636,0.9537695394920284,0.0691046194785751,0.099290620603231,False,False,True
Chd4,0.801984653200683,1.0,0.975278476662345,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Chd5,0.0141604018141642,1.0,0.0749505776758415,0.7438098912983434,0.0864734581276527,0.099290620603231,False,False,True
Chd6,0.0522818734508107,1.0,0.2949690837569633,0.9752785262472556,0.0272201131471688,0.1695474016689043,False,False,True
Chd7,0.642719645751085,1.0,0.3736174740506292,0.9752785262472556,0.213533134461931,0.0340519822626955,False,False,True
Chd8,0.819208815347704,1.0,0.4363910964143209,0.9752785262472556,0.0438111664498945,0.099290620603231,False,False,True
Chd9,0.305912646794688,1.0,0.9752745307926522,0.9752785262472556,6.74345278897618e-08,0.0581467320804295,False,False,True
Cherp,0.0501333013847762,1.0,0.0626281828637437,0.7043244229626311,0.0993046977973884,0.099290620603231,False,False,True
Chfr,0.50654103510719,1.0,0.3573310307932438,0.9752785262472556,0.0284451627324094,0.1695474016689043,False,False,True
Chga,0.0373138099526535,1.0,0.9752784721442576,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Chi3l1,0.952081108878154,1.0,,,,,False,False,True
Chic1,0.378752540850456,1.0,0.6475317248015089,0.9752785262472556,0.036795400431124,0.0581467320804295,False,False,True
Chchd3,0.170470037701395,1.0,0.97527845109497,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Clybl,0.855459443000069,1.0,0.9752784505771132,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cmas,0.798157046946154,1.0,0.9752184628540592,0.9752785262472556,2.4402900980090455e-06,0.0581467320804295,False,False,True
Cmbl,0.364332033106128,1.0,0.9047587816303916,0.9752785262472556,0.0238075039848821,0.0340519822626955,False,False,True
Copz2,0.48515245874806,1.0,0.3455976189815096,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Coq10a,0.19795126438466,1.0,0.2673904887986039,0.9752785262472556,0.2802197794847485,0.0340519822626955,False,False,True
Coq10b,0.172378773073217,1.0,0.2912879802916425,0.9752785262472556,0.0376755577776487,0.1695474016689043,False,False,True
Coq2,0.128197840001536,1.0,0.9751903027823192,0.9752785262472556,3.722152970900496e-06,0.0581467320804295,False,False,True
Coq3,0.690332882747571,1.0,0.4364056289757723,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Coq4,0.165761561574563,1.0,0.051976530252323,0.6523239610609458,0.4344881106766289,0.0340519822626955,False,False,True
Coq5,0.269879933459884,1.0,0.179826865927683,0.9716396128806598,0.0679817709985648,0.099290620603231,False,False,True
Copz1,0.167620346025763,1.0,0.975278449635023,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Coq6,0.244273705907834,1.0,0.7811942326210326,0.9752785262472556,0.0151531440410891,0.099290620603231,False,False,True
Coq9,0.812103252346836,1.0,0.9752784419278786,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Coro1a,0.58933396244257,1.0,0.9752784534933504,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Coro1b,0.190567550543685,1.0,0.6580236827925325,0.9752785262472556,0.0263207168147592,0.099290620603231,False,False,True
Coro1c,0.593269321686769,1.0,0.9123521502963446,0.9752785262472556,0.023103166447013,0.0340519822626955,False,False,True
Coro2b,0.40222771346635,1.0,0.7395339371958005,0.9752785262472556,0.5040438847369025,0.0199415763282284,False,False,True
Coro7,0.340697515119904,1.0,0.2919665538819254,0.9752785262472556,0.1050374674774436,0.0581467320804295,False,False,True
Cort,0.236949928661667,1.0,0.3063396989900717,0.9752785262472556,0.2770469091239731,0.0340519822626955,False,False,True
Coq7,0.590802165368734,1.0,0.1999255902163005,0.9752785262472556,0.3310769985242293,0.0340519822626955,False,False,True
Cops8,0.41610785327334,1.0,0.975277050364388,0.9752785262472556,2.325704469996399e-07,0.0581467320804295,False,False,True
Cops7b,0.79666495688115,1.0,0.9752784690561304,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cops7a,0.804740339229045,1.0,0.975278290124615,0.9752785262472556,1.3655883854033738e-09,0.289516987989713,False,False,True
Commd5,0.181485582680152,1.0,0.1572964140929642,0.9475419241527832,0.0549631281670542,0.1695474016689043,False,False,True
Commd6,0.778758942703715,1.0,0.9752784575879324,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Commd7,0.374987755883114,1.0,0.5382716109183607,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Commd8,0.937305806213725,1.0,0.4305289757188009,0.9752785262472556,0.0771927312319144,0.0581467320804295,False,False,True
Commd9,0.75436130590743,1.0,0.5715543066259194,0.9752785262472556,0.1187256433280228,0.0340519822626955,False,False,True
Comt,0.411620560583964,1.0,0.8147468029391821,0.9752785262472556,0.4964937271091636,0.0199415763282284,False,False,True
Comtd1,0.546914792623071,1.0,0.5598165527028769,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Copa,0.652592853391286,1.0,0.7464839964567277,0.9752785262472556,0.0672777976148938,0.0340519822626955,False,False,True
Copb1,0.806540999918924,1.0,0.9752784494799585,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Copb2,0.750732252205574,1.0,0.9752784944794308,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cope,0.592526393277953,1.0,0.9120919813017968,0.9752785262472556,0.0049238961061912,0.099290620603231,False,False,True
Copg1,0.193122490731021,1.0,0.6971714412070542,0.9752785262472556,0.098722896870458,0.0340519822626955,False,False,True
Coprs,0.771334940461648,1.0,0.9307019287209904,0.9752785262472556,0.0019246535706131,0.1695474016689043,False,False,True
Cops2,0.0275130619728154,1.0,0.3293755145621978,0.9752785262472556,0.1945472370895312,0.0340519822626955,False,False,True
Cops3,0.11926594279539,1.0,0.97523732111934,0.9752785262472556,1.6195995388372674e-06,0.099290620603231,False,False,True
Cops5,0.956897178519199,1.0,0.0590380556156934,0.6877097591965656,0.1852555408251677,0.0581467320804295,False,False,True
Cops6,0.840081843879202,1.0,0.744547605886773,0.9752785262472556,0.5048468351364763,0.0199415763282284,False,False,True
Cotl1,0.216962363953707,1.0,0.2635068365151912,0.9752785262472556,0.0379201936426314,0.1695474016689043,False,False,True
Commd4,0.400569910123857,1.0,0.173038482715819,0.9660254851945396,0.1148240516047633,0.0581467320804295,False,False,True
Cox10,0.453045468696512,1.0,0.4677428901692432,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cox14,0.577444771863262,1.0,0.8956397605017097,0.9752785262472556,0.0096185642382889,0.099290620603231,False,False,True
Cpeb2,0.0649400296580085,1.0,0.5045161615747161,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cpeb3,0.312062615018695,1.0,0.9752784539592756,0.9752785262472556,2.052266142475776e-09,0.0340519822626955,False,False,True
Cpeb4,0.165234841095146,1.0,0.3805350339633058,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cplx3,0.072213376823052,1.0,0.2818991326025937,0.9752785262472556,0.0565105078739578,0.099290620603231,False,False,True
Cpne1,0.0422746627828607,1.0,0.2800329933409278,0.9752785262472556,0.2623582314338196,0.0340519822626955,False,False,True
Cpne5,0.585342969217296,1.0,0.314521794039261,0.9752785262472556,0.2398030693415694,0.0340519822626955,False,False,True
Cpne7,0.413955186673202,1.0,0.6705589262089806,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cpeb1,0.78689056875649,1.0,0.6973377929222251,0.9752785262472556,0.0204701153292206,0.099290620603231,False,False,True
Cpne8,0.0196691962939459,1.0,0.8473915148457785,0.9752785262472556,0.4951549683469706,0.0199415763282284,False,False,True
Cpox,0.208514412994136,1.0,0.9752784696954064,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cpped1,0.901996910402791,1.0,0.9752784711721778,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cpsf1,0.79678675062468,1.0,0.975278465246807,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cpsf2,0.237095418404308,1.0,0.1001090291112815,0.8239126698771714,0.0442183576909689,0.289516987989713,False,False,True
Cpsf3,0.0671317232645545,1.0,0.285770864567945,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cpsf3l,0.732433145170511,1.0,,,,,False,False,True
Cpsf4,0.252301039373289,1.0,0.7069176800177622,0.9752785262472556,0.0102998226731818,0.1695474016689043,False,False,True
Cpne9,0.200164500395154,1.0,0.203462423725677,0.9752785262472556,0.0751076715056935,0.099290620603231,False,False,True
Cpd,0.110013945553725,1.0,0.2103286374598422,0.9752785262472556,0.038812513754887,0.1695474016689043,False,False,True
Cpa6,0.61447901034033,1.0,0.2649324598975225,0.9752785262472556,0.2910442544039521,0.0340519822626955,False,False,True
Cox8a,0.254489568507668,1.0,0.0203749493931492,0.4377440474526741,0.2005896826772782,0.1695474016689043,False,False,True
Cox15,0.338649645355783,1.0,0.319128989152551,0.9752785262472556,0.053931540459611,0.099290620603231,False,False,True
Cox16,0.53832090340483,1.0,0.6043848583519098,0.9752785262472556,0.0069559715542413,0.289516987989713,False,False,True
Cox17,0.443455769621366,1.0,0.1341819298036647,0.909092642160394,0.0738408751059011,0.1695474016689043,False,False,True
Cox18,0.305109486426704,1.0,0.630149670752706,0.9752785262472556,0.0456191828764288,0.0581467320804295,False,False,True
Cox19,0.370287099210112,1.0,0.975278447982708,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cox20,0.526363340191968,1.0,0.4709772462054409,0.9752785262472556,0.0419488836658907,0.099290620603231,False,False,True
Cox4i1,0.903754691134091,1.0,0.0148292087924639,0.3673653591819839,0.5618720945246777,0.0340519822626955,False,False,True
Cox5a,0.146893399729689,1.0,0.0851308693622366,0.7722903631938061,0.4609500330930833,0.0340519822626955,False,False,True
Cox6a1,0.0180568610366671,1.0,0.2328916965957136,0.9752785262472556,0.0670432648590858,0.099290620603231,False,False,True
Cox6a2,0.507833827306981,1.0,0.7893705732319549,0.9752785262472556,0.0561336470973827,0.0340519822626955,False,False,True
Cox6b1,0.0522072463741079,1.0,0.4959022154725842,0.9752785262472556,0.1364422983873834,0.0340519822626955,False,False,True
Cox6b2,0.45812485726711,1.0,0.975278445338566,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cox6c,0.42535433149246,1.0,0.5327406973608404,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cox7a1,0.721087115382221,1.0,0.955324940125011,0.9752785262472556,0.4907798859204049,0.0199415763282284,False,False,True
Cox7a2l,0.412084518380949,1.0,0.8002926581028531,0.9752785262472556,0.0622254979389921,0.0340519822626955,False,False,True
Cox7b,0.060804271436017,1.0,0.1349211225394185,0.9112887605199544,0.4160125048444445,0.0340519822626955,False,False,True
Cox7c,0.114492673672707,1.0,0.5763528717122042,0.9752785262472556,0.0334279683680893,0.099290620603231,False,False,True
Cox11,0.385288994193434,1.0,0.5375095559262777,0.9752785262472556,0.009266409463202,0.289516987989713,False,False,True
Commd3,0.128750869974604,1.0,0.0507291479517151,0.6450467015814906,0.1055931323392441,0.099290620603231,False,False,True
Commd2,0.685211849516389,1.0,0.9752784559531716,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Commd10,0.799573832635458,1.0,0.2366936012900244,0.9752785262472556,0.3176068813188234,0.0340519822626955,False,False,True
Cnnm4,0.386178987250657,1.0,0.8980819211197638,0.9752785262472556,0.0037057499781661,0.1695474016689043,False,False,True
Cnot1,0.281483070432132,1.0,0.4235742023473775,0.9752785262472556,0.0407309049525763,0.099290620603231,False,False,True
Cnot10,0.522302910318239,1.0,0.9023461247800344,0.9752785262472556,0.0031031536123844,0.1695474016689043,False,False,True
Cnot11,0.17537458878588,1.0,0.2448429502089888,0.9752785262472556,0.2683739544604019,0.0340519822626955,False,False,True
Cnot2,0.724004600853558,1.0,0.1893343213257027,0.9752785262472556,0.1083887314542545,0.0581467320804295,False,False,True
Cnot4,0.0174804102184511,1.0,0.0159897238301689,0.3845325982315677,0.5540677906873128,0.0340519822626955,False,False,True
Cnot6l,0.267539361676492,1.0,0.4080771655480478,0.9752785262472556,0.0112729436016356,0.4943755286696827,False,False,True
Cnnm2,0.256884314970371,1.0,0.6276616285341909,0.9752785262472556,0.0396459446452921,0.0581467320804295,False,False,True
Cnot7,0.53233329333558,1.0,0.9752784512558862,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cnp,0.0403337413870481,1.0,0.5868684784985138,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Cnppd1,0.40712718240038,1.0,0.9752784992198792,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cnpy2,0.150212777142322,1.0,0.5974361899423839,0.9752785262472556,0.1307679244849438,0.0340519822626955,False,False,True
Cnpy3,0.508355672526018,1.0,0.975278442062463,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cnpy4,0.469563137473783,1.0,0.3258649024430364,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Cnrip1,0.613814278004766,1.0,0.9752784515528492,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cnst,0.875444403681905,1.0,0.9752784464408404,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cnot8,0.508989751040996,1.0,0.0400699382032576,0.5800187319707127,0.056471478695469,0.289516987989713,False,False,True
Cnnm1,0.661822655006462,1.0,0.1002004457132177,0.8241152658426448,0.3750447570180805,0.0340519822626955,False,False,True
Cnn2,0.164330506400779,1.0,0.4074775277101041,0.9752785262472556,0.2144199405822166,0.0340519822626955,False,False,True
Cnksr3,0.587630130771258,1.0,0.1361337692328066,0.9114180173350582,0.3622581035477856,0.0340519822626955,False,False,True
Cmc1,0.66883224658344,1.0,0.6712075045908508,0.9752785262472556,0.5110888445611071,0.0199415763282284,False,False,True
Cmc2,0.343441318702273,1.0,0.6055599104061544,0.9752785262472556,0.0276701039925886,0.099290620603231,False,False,True
Cmip,0.661117473930745,1.0,0.2726619486290683,0.9752785262472556,0.2897534196989596,0.0340519822626955,False,False,True
Cml1,0.706107892626208,1.0,,,,,False,False,True
Cmpk1,0.362298621304353,1.0,0.1918007110912643,0.9752785262472556,0.0811228414317532,0.099290620603231,False,False,True
Cmpk2,0.697309203327524,1.0,0.9752784424479296,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cmss1,0.457248839964922,1.0,0.9752784560789788,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Cmtm4,0.316367693078726,1.0,0.2503465014559789,0.9752785262472556,0.3028797791779106,0.0340519822626955,False,False,True
Cmya5,0.395105568872318,1.0,0.444699972019404,0.9752785262472556,0.1823872890526937,0.0340519822626955,False,False,True
Cnbp,0.0732352312846769,1.0,0.1914210720365642,0.9752785262472556,0.3230349069111911,0.0340519822626955,False,False,True
Cndp2,0.627688306899635,1.0,0.975249300000379,0.9752785262472556,2.9640165071241457e-07,0.099290620603231,False,False,True
Cnep1r1,0.296354275299163,1.0,0.3576817058736495,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cnga2,0.475301428437985,1.0,0.9752784406434768,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cnih,0.449139238001316,1.0,,,,,False,False,True
Cnih3,0.335283766944071,1.0,0.2059987992867376,0.9752785262472556,0.0706066234434483,0.099290620603231,False,False,True
Cnih4,0.456099600250317,1.0,0.5509539497212508,0.9752785262472556,0.0143085800909575,0.1695474016689043,False,False,True
Cnksr2,0.378942597350048,1.0,0.9752423225244292,0.9752785262472556,3.770056968459077e-07,0.099290620603231,False,False,True
Cntd1,0.0197012333023386,1.0,0.1431727453346836,0.9245699617799168,0.1074748206512359,0.099290620603231,False,False,True
Cntln,0.157268561611996,1.0,0.40795690141363,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cntn1,0.0132027018018509,1.0,0.1790980599221101,0.9716396128806598,0.0386684274372586,0.289516987989713,False,False,True
Cntn2,0.559875734506823,1.0,0.5484420277103441,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Col15a1,0.0733533509697548,1.0,0.9752784746618642,0.9752785262472556,2.060385929296404e-09,0.0199415763282284,False,False,True
Col20a1,0.113344502276703,1.0,0.7084380109694106,0.9752785262472556,0.0122031661498549,0.1695474016689043,False,False,True
Col23a1,0.142297404601478,1.0,0.9752784161498864,0.9752785262472556,2.3824387455904438e-07,0.0581467320804295,False,False,True
Col24a1,0.231834711593637,1.0,0.9628903794004574,0.9752785262472556,0.0009618840296989,0.1695474016689043,False,False,True
Col3a1,0.0127836210697458,1.0,0.3043765993138454,0.9752785262472556,0.2473943664082529,0.0340519822626955,False,False,True
Col4a2,0.0185838891373813,1.0,0.8067426158421256,0.9752785262472556,0.0128381245758532,0.099290620603231,False,False,True
Col4a3bp,0.169498909937648,1.0,0.8264006473144355,0.9752785262472556,0.4940636002632991,0.0199415763282284,False,False,True
Col4a5,0.234361215383142,1.0,0.659815669889785,0.9752785262472556,0.5107571237972673,0.0199415763282284,False,False,True
Col5a1,0.285065871608757,1.0,0.8449311350764277,0.9752785262472556,0.0031324430454845,0.289516987989713,False,False,True
Col6a1,0.284899614180729,1.0,0.6489122851781116,0.9752785262472556,0.0225499002605786,0.099290620603231,False,False,True
Col6a2,0.754745738299933,1.0,0.9752784753962273,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Col7a1,0.723084880852902,1.0,0.97527845826378,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Col8a1,0.793871249440041,1.0,0.9752784473565986,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Col9a3,0.42746113008115,1.0,0.7563486595201806,0.9752785262472556,0.0102558733721088,0.1695474016689043,False,False,True
Colec12,0.0454359464814268,1.0,0.1991807999070608,0.9752785262472556,0.0221164691192215,0.4943755286696827,False,False,True
Colgalt2,0.56513336755438,1.0,0.7398627417029073,0.9752785262472556,0.5063647468321799,0.0199415763282284,False,False,True
Commd1,0.876910427278312,1.0,0.8292953380156304,0.9752785262472556,0.0492382654734206,0.0340519822626955,False,False,True
Coil,0.739581432334325,1.0,0.6659587847789985,0.9752785262472556,0.0964794916510143,0.0340519822626955,False,False,True
Cep19,0.23544659530721,1.0,0.3581448103170515,0.9752785262472556,0.0494313700429091,0.099290620603231,False,False,True
Cog8,0.170170382903322,1.0,0.2954112081959926,0.9752785262472556,0.0532686522198789,0.099290620603231,False,False,True
Cog6,0.620173867418451,1.0,0.1840145567388466,0.9716396128806598,0.3219185950670514,0.0340519822626955,False,False,True
Cntn3,0.833034989240427,1.0,0.9752624376494868,0.9752785262472556,2.312270340538372e-07,0.099290620603231,False,False,True
Cntn4,0.166352443212055,1.0,0.9752767173354424,0.9752785262472556,1.9538619184525199e-07,0.0581467320804295,False,False,True
Cntn6,0.249114958175141,1.0,0.7927992056532627,0.9752785262472556,0.0077419318453906,0.1695474016689043,False,False,True
Cntnap2,0.149257146004934,1.0,0.3153380705750456,0.9752785262472556,0.041483236138098,0.1695474016689043,False,False,True
Cntnap4,0.338406564470406,1.0,0.0378119055823076,0.5681918138476604,0.4844844766860754,0.0340519822626955,False,False,True
Cntrob,0.0494043977077009,1.0,0.2121338400975639,0.9752785262472556,0.2778721370473455,0.0340519822626955,False,False,True
Coa3,0.778374802363288,1.0,0.1206421332556202,0.8783723129696034,0.0422274719841691,0.289516987989713,False,False,True
Coa5,0.762394287402938,1.0,0.9752784733145572,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Coa6,0.921632388118745,1.0,0.3029716248430897,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Coasy,0.437246105355689,1.0,0.9752784672012064,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cobl,0.574439075284638,1.0,0.9752784406010534,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cobll1,0.287904400616732,1.0,0.3445712003961791,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Coch,0.0144473910687285,1.0,0.8652923717277438,0.9752785262472556,0.034634545091065,0.0340519822626955,False,False,True
Cog2,0.203106017895348,1.0,0.448467812160357,0.9752785262472556,0.0167851269640246,0.4943755286696827,False,False,True
Cog3,0.664992210441696,1.0,0.975278446990149,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cog4,0.646031580180389,1.0,0.8605473068592471,0.9752785262472556,0.4932323935149919,0.0199415763282284,False,False,True
Cog5,0.747568732673655,1.0,0.6076316858083726,0.9752785262472556,0.1247258632052994,0.0340519822626955,False,False,True
Cog7,0.571210361743759,1.0,0.3966549190219894,0.9752785262472556,0.200470318920976,0.0340519822626955,False,False,True
Cep170,0.215345846998169,1.0,0.2016234179414193,0.9752785262472556,0.0706787226498882,0.099290620603231,False,False,True
Cep164,0.229881028078743,1.0,0.1439896119100706,0.9245699617799168,0.3561220565276358,0.0340519822626955,False,False,True
Cep135,0.775281627382454,1.0,0.9751734417202296,0.9752785262472556,9.993290667987011e-07,0.099290620603231,False,False,True
Cc2d1b,0.18168456264589,1.0,0.5789149140880834,0.9752785262472556,0.1296908497865781,0.0340519822626955,False,False,True
Cc2d2a,0.495299277381815,1.0,0.5546325218455316,0.9752785262472556,0.1285879858746887,0.0340519822626955,False,False,True
Ccar1,0.542186719276359,1.0,0.0670800648375025,0.7230859828228181,0.1078597366576139,0.099290620603231,False,False,True
Ccbe1,0.205500567662931,1.0,0.9752784632536414,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Ccbl1,0.125016983401166,1.0,,,,,False,False,True
Ccbl2,0.620173205393584,1.0,,,,,False,False,True
Ccdc101,0.423617633421784,1.0,,,,,False,False,True
Cc2d1a,0.222034574679888,1.0,0.2839715513046157,0.9752785262472556,0.0659974196739424,0.099290620603231,False,False,True
Ccdc102a,0.841946177223175,1.0,0.9752784514511798,0.9752785262472556,2.060385929296403e-09,0.0199415763282284,False,False,True
Ccdc106,0.231767526284459,1.0,0.2518433909450511,0.9752785262472556,0.1107343788087159,0.0581467320804295,False,False,True
Ccdc107,0.259441058659504,1.0,0.8212010566514139,0.9752785262472556,0.4957549629390796,0.0199415763282284,False,False,True
Ccdc109b,0.122686405946803,1.0,,,,,False,False,True
Ccdc112,0.0856282404675104,1.0,0.8191977437294128,0.9752785262472556,0.0149427164731915,0.099290620603231,False,False,True
Ccdc115,0.586245727230086,1.0,0.9752455801673732,0.9752785262472556,3.4689549687855833e-07,0.099290620603231,False,False,True
Ccdc117,0.235001984866197,1.0,0.3472258322597398,0.9752785262472556,0.217690957486879,0.0340519822626955,False,False,True
Ccdc12,0.446030594796297,1.0,0.1304552780376572,0.8996236809114461,0.0624000725761824,0.1695474016689043,False,False,True
Ccdc104,0.220147235046323,1.0,,,,,False,False,True
Cbx8,0.512615911091035,1.0,0.9752784551588316,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cbx7,0.395616376242389,1.0,0.9225917706652016,0.9752785262472556,0.0173443686826748,0.0340519822626955,False,False,True
Cbx5,0.0760467242919014,1.0,0.6641692304063634,0.9752785262472556,0.0823880473241828,0.0340519822626955,False,False,True
Casp9,0.693393565279244,1.0,0.3797255876473732,0.9752785262472556,0.9999545852170602,0.0199415763282284,False,False,True
Cat,0.76126477008647,1.0,0.9752784939381668,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cbfa2t2,0.147024973038616,1.0,0.6705876996817499,0.9752785262472556,0.0044810814305028,0.289516987989713,False,False,True
Cbfa2t3,0.440548729767207,1.0,0.1628651846176103,0.953328058416872,0.126354707407569,0.0581467320804295,False,False,True
Cbfb,0.145445083746939,1.0,0.9752784581240757,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cblb,0.334703783007901,1.0,0.4875594118064047,0.9752785262472556,0.0373189742622866,0.099290620603231,False,False,True
Cbll1,0.62834995596891,1.0,0.3768015313879513,0.9752785262472556,0.0782417663575187,0.0581467320804295,False,False,True
Cbln1,0.036160621576887,1.0,0.451261920059205,0.9752785262472556,0.0199478601046885,0.1695474016689043,False,False,True
Cbln2,0.704164478734561,1.0,0.9752784514153392,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cbr1,0.504136967237079,1.0,0.7983362859349393,0.9752785262472556,0.0171251263301724,0.099290620603231,False,False,True
Cbr2,0.753619510149775,1.0,0.9752784605721944,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cbr3,0.768285278133054,1.0,0.9752783077982052,0.9752785262472556,1.3655883854033738e-09,0.289516987989713,False,False,True
Cbr4,0.886747410423323,1.0,0.4889576611444184,0.9752785262472556,0.99995458521706,0.0199415763282284,False,False,True
Cbs,0.110888892308551,1.0,0.2324256947885886,0.9752785262472556,0.0298481499061325,0.289516987989713,False,False,True
Cbwd1,0.450138228285529,1.0,0.9752784644158946,0.9752785262472556,2.0603859292964035e-09,0.0199415763282284,False,False,True
Cbx3,0.650100930027467,1.0,0.129823640110575,0.8989519777314642,0.105500430400907,0.099290620603231,False,False,True
